,Order ID,Order Date,Segment,State,City,Product Name,Category,Sub-Category,Sales
7623,CA-2015-124464,14/07/2015,Home Office,Delaware,Newark,Belkin 7 Outlet SurgeMaster II,Office Supplies,Appliances,39.48
7624,CA-2016-136805,23/05/2016,Home Office,Michigan,Detroit,Harmony Air Purifier,Office Supplies,Appliances,850.5
7625,CA-2016-136805,23/05/2016,Home Office,Michigan,Detroit,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,75.33
7626,US-2016-159499,21/11/2016,Corporate,Arizona,Phoenix,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,325.632
7627,US-2016-159499,21/11/2016,Corporate,Arizona,Phoenix,Belkin Standard 104 key USB Keyboard,Technology,Accessories,23.344
7628,US-2016-159499,21/11/2016,Corporate,Arizona,Phoenix,Avery 506,Office Supplies,Labels,16.52
7629,CA-2015-162089,30/03/2015,Home Office,Texas,Brownsville,Airmail Envelopes,Office Supplies,Envelopes,335.72
7630,CA-2015-162089,30/03/2015,Home Office,Texas,Brownsville,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,251.944
7631,CA-2015-162089,30/03/2015,Home Office,Texas,Brownsville,"Global Stack Chair without Arms, Black",Furniture,Chairs,127.302
7632,US-2018-158526,29/12/2018,Consumer,Kentucky,Louisville,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,1207.84
7633,US-2018-158526,29/12/2018,Consumer,Kentucky,Louisville,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders,12.53
7634,US-2018-158526,29/12/2018,Consumer,Kentucky,Louisville,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,34.58
7635,US-2018-158526,29/12/2018,Consumer,Kentucky,Louisville,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,300.98
7636,US-2018-158526,29/12/2018,Consumer,Kentucky,Louisville,Harbour Creations Steel Folding Chair,Furniture,Chairs,258.75
7637,CA-2018-104885,02/03/2018,Corporate,Delaware,Newark,Newell 34,Office Supplies,Art,59.52
7638,CA-2018-104885,02/03/2018,Corporate,Delaware,Newark,Staple envelope,Office Supplies,Envelopes,57.96
7639,CA-2018-104885,02/03/2018,Corporate,Delaware,Newark,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,441.96
7640,CA-2018-104885,02/03/2018,Corporate,Delaware,Newark,Easy-staple paper,Office Supplies,Paper,68.04
7641,US-2017-157490,06/10/2017,Home Office,Colorado,Pueblo,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,703.71
7642,US-2017-157490,06/10/2017,Home Office,Colorado,Pueblo,Recycled Easel Ring Binders,Office Supplies,Binders,17.904
7643,US-2017-157490,06/10/2017,Home Office,Colorado,Pueblo,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,11.976
7644,US-2017-157490,06/10/2017,Home Office,Colorado,Pueblo,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,67.96
7645,CA-2016-161452,05/04/2016,Corporate,California,Los Angeles,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,892.224
7646,US-2015-115196,09/09/2015,Consumer,North Carolina,Greenville,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,1299.99
7647,CA-2017-138968,15/03/2017,Corporate,California,San Francisco,Avery Round Ring Poly Binders,Office Supplies,Binders,4.544
7648,CA-2017-138968,15/03/2017,Corporate,California,San Francisco,Global Comet Stacking Arm Chair,Furniture,Chairs,1352.032
7649,CA-2016-101889,27/12/2016,Corporate,Ohio,Marion,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,1548.99
7650,CA-2016-101889,27/12/2016,Corporate,Ohio,Marion,Staple envelope,Office Supplies,Envelopes,19.872
7651,CA-2018-110821,07/08/2018,Consumer,Texas,Dallas,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,119.448
7652,CA-2018-110821,07/08/2018,Consumer,Texas,Dallas,Safco Industrial Shelving,Office Supplies,Storage,118.16
7653,CA-2016-121552,22/03/2016,Corporate,Alabama,Huntsville,Newell 316,Office Supplies,Art,19.56
7654,CA-2016-107685,30/11/2016,Consumer,Nevada,Las Vegas,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,80.96
7655,CA-2016-107685,30/11/2016,Consumer,Nevada,Las Vegas,Xerox 1997,Office Supplies,Paper,25.92
7656,US-2015-120740,15/04/2015,Home Office,California,Los Angeles,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Appliances,106.96
7657,US-2015-120740,15/04/2015,Home Office,California,Los Angeles,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,187.76
7658,CA-2018-155740,30/07/2018,Home Office,Ohio,Lakewood,GBC ProClick Punch Binding System,Office Supplies,Binders,76.776
7659,CA-2018-146493,01/06/2018,Corporate,Nebraska,Fremont,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,53.9
7660,CA-2015-105417,07/01/2015,Consumer,Texas,Huntsville,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,76.728
7661,CA-2015-105417,07/01/2015,Consumer,Texas,Huntsville,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,10.43
7662,US-2018-141509,29/09/2018,Consumer,California,Los Angeles,Newell 334,Office Supplies,Art,99.2
7663,CA-2018-139493,13/09/2018,Consumer,North Carolina,Asheville,Fluorescent Highlighters by Dixon,Office Supplies,Art,15.92
7664,CA-2015-151967,22/10/2015,Corporate,Louisiana,Bossier City,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,129.92
7665,US-2017-140158,04/10/2017,Home Office,Rhode Island,Providence,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,30.4
7666,US-2017-140158,04/10/2017,Home Office,Rhode Island,Providence,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,5399.91
7667,US-2017-140158,04/10/2017,Home Office,Rhode Island,Providence,Letter Size File,Office Supplies,Storage,119.1
7668,CA-2016-130974,27/11/2016,Home Office,Massachusetts,Everett,Xerox 1977,Office Supplies,Paper,40.08
7669,CA-2016-130974,27/11/2016,Home Office,Massachusetts,Everett,Xerox 1884,Office Supplies,Paper,59.94
7670,CA-2016-130974,27/11/2016,Home Office,Massachusetts,Everett,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,259.98
7671,CA-2016-130974,27/11/2016,Home Office,Massachusetts,Everett,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,170.98
7672,CA-2016-130974,27/11/2016,Home Office,Massachusetts,Everett,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,38.97
7673,CA-2016-130974,27/11/2016,Home Office,Massachusetts,Everett,Xerox 197,Office Supplies,Paper,154.9
7674,CA-2016-130974,27/11/2016,Home Office,Massachusetts,Everett,Hon Non-Folding Utility Tables,Furniture,Tables,446.068
7675,CA-2018-133487,06/05/2018,Consumer,California,Rancho Cucamonga,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,152.94
7676,CA-2015-142951,08/10/2015,Consumer,North Carolina,Charlotte,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,23.472
7677,CA-2015-133592,31/12/2015,Home Office,Rhode Island,Providence,Xerox 1917,Office Supplies,Paper,195.64
7678,CA-2015-133592,31/12/2015,Home Office,Rhode Island,Providence,Xerox 1970,Office Supplies,Paper,14.94
7679,CA-2015-133592,31/12/2015,Home Office,Rhode Island,Providence,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,1687.8
7680,CA-2015-133592,31/12/2015,Home Office,Rhode Island,Providence,Sauder Inglewood Library Bookcases,Furniture,Bookcases,341.96
7681,CA-2015-133592,31/12/2015,Home Office,Rhode Island,Providence,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,605.88
7682,CA-2016-120782,28/04/2016,Home Office,Michigan,Midland,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances,186.732
7683,CA-2016-120782,28/04/2016,Home Office,Michigan,Midland,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,3812.97
7684,CA-2016-116876,14/02/2016,Consumer,New York,Rochester,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,26.424
7685,CA-2016-116876,14/02/2016,Consumer,New York,Rochester,Samsung Galaxy S4,Technology,Phones,625.99
7686,CA-2017-169838,25/11/2017,Corporate,Michigan,Jackson,Chromcraft Round Conference Tables,Furniture,Tables,1568.61
7687,CA-2017-169838,25/11/2017,Corporate,Michigan,Jackson,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,17.3
7688,CA-2017-169838,25/11/2017,Corporate,Michigan,Jackson,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,160.0
7689,US-2018-128951,15/07/2018,Corporate,Virginia,Suffolk,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,179.94
7690,US-2018-128951,15/07/2018,Corporate,Virginia,Suffolk,Hon 5100 Series Wood Tables,Furniture,Tables,872.94
7691,US-2018-128951,15/07/2018,Corporate,Virginia,Suffolk,Xerox 1999,Office Supplies,Paper,12.96
7692,CA-2015-102330,29/12/2015,Consumer,California,Brentwood,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,88.8
7693,CA-2015-102330,29/12/2015,Consumer,California,Brentwood,HTC One,Technology,Phones,319.968
7694,CA-2017-118899,22/03/2017,Consumer,Washington,Seattle,"Global Stack Chair with Arms, Black",Furniture,Chairs,167.888
7695,CA-2018-107958,02/07/2018,Home Office,Texas,Houston,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,163.96
7696,CA-2018-107958,02/07/2018,Home Office,Texas,Houston,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,5.232
7697,CA-2018-151799,14/12/2018,Home Office,Massachusetts,Lawrence,Canon PC1080F Personal Copier,Technology,Copiers,1199.98
7698,CA-2018-151799,14/12/2018,Home Office,Massachusetts,Lawrence,Safco Industrial Shelving,Office Supplies,Storage,73.85
7699,CA-2018-151799,14/12/2018,Home Office,Massachusetts,Lawrence,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,25.71
7700,CA-2018-151799,14/12/2018,Home Office,Massachusetts,Lawrence,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,17.28
7701,CA-2018-151799,14/12/2018,Home Office,Massachusetts,Lawrence,Bretford Rectangular Conference Table Tops,Furniture,Tables,526.582
7702,CA-2017-114601,26/08/2017,Consumer,Michigan,Detroit,Xerox 1950,Office Supplies,Paper,11.56
7703,CA-2017-114601,26/08/2017,Consumer,Michigan,Detroit,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,209.97
7704,CA-2017-114601,26/08/2017,Consumer,Michigan,Detroit,Hon 4060 Series Tables,Furniture,Tables,447.84
7705,CA-2017-114601,26/08/2017,Consumer,Michigan,Detroit,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,479.97
7706,CA-2017-114601,26/08/2017,Consumer,Michigan,Detroit,Newell 335,Office Supplies,Art,8.64
7707,CA-2018-100237,15/10/2018,Corporate,Utah,Orem,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,11.68
7708,CA-2015-139542,25/10/2015,Consumer,Pennsylvania,Philadelphia,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,40.776
7709,CA-2015-139542,25/10/2015,Consumer,Pennsylvania,Philadelphia,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,13.698
7710,US-2016-142811,02/04/2016,Consumer,Arizona,Mesa,Samsung HM1900 Bluetooth Headset,Technology,Phones,87.8
7711,CA-2018-139353,28/10/2018,Consumer,North Carolina,Fayetteville,"Computer Room Manger, 14""",Furniture,Furnishings,77.952
7712,CA-2018-139353,28/10/2018,Consumer,North Carolina,Fayetteville,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,147.184
7713,CA-2018-139353,28/10/2018,Consumer,North Carolina,Fayetteville,Xerox 1936,Office Supplies,Paper,47.952
7714,CA-2015-150203,05/12/2015,Consumer,California,Los Angeles,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,250.26
7715,US-2018-101518,03/11/2018,Consumer,Pennsylvania,Philadelphia,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,40.776
7716,CA-2016-149636,06/01/2016,Corporate,Colorado,Colorado Springs,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Paper,29.6
7717,CA-2016-149636,06/01/2016,Corporate,Colorado,Colorado Springs,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,1.938
7718,US-2018-146213,09/09/2018,Corporate,California,Los Angeles,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,159.96
7719,CA-2016-108588,05/01/2016,Corporate,New York,New York City,Newell 34,Office Supplies,Art,59.52
7720,CA-2016-108588,05/01/2016,Corporate,New York,New York City,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,17.48
7721,CA-2016-108588,05/01/2016,Corporate,New York,New York City,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,13.168
7722,US-2018-138086,16/04/2018,Home Office,California,San Francisco,Hoover Commercial SteamVac,Office Supplies,Appliances,40.74
7723,CA-2016-139374,10/09/2016,Corporate,Texas,Austin,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,179.886
7724,CA-2017-113978,25/09/2017,Consumer,Ohio,Cleveland,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,286.256
7725,CA-2017-113978,25/09/2017,Consumer,Ohio,Cleveland,Eldon Gobal File Keepers,Office Supplies,Storage,24.224
7726,CA-2017-113978,25/09/2017,Consumer,Ohio,Cleveland,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,331.536
7727,US-2016-150231,16/03/2016,Home Office,New York,New York City,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,17.52
7728,CA-2017-106915,26/11/2017,Consumer,Texas,El Paso,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,17.856
7729,US-2017-109260,26/09/2017,Home Office,Florida,Tallahassee,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,431.976
7730,CA-2018-104850,13/06/2018,Home Office,Washington,Seattle,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,291.136
7731,CA-2018-140508,18/09/2018,Home Office,Texas,Dallas,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes,114.848
7732,CA-2018-143294,02/06/2018,Consumer,Texas,Houston,Xerox 1977,Office Supplies,Paper,10.688
7733,CA-2017-165673,15/05/2017,Consumer,Ohio,Springfield,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,15.232
7734,CA-2018-134418,15/09/2018,Consumer,Washington,Seattle,BIC Brite Liner Highlighters,Office Supplies,Art,12.42
7735,US-2017-106313,22/08/2017,Corporate,Washington,Seattle,Xerox 202,Office Supplies,Paper,19.44
7736,CA-2015-105872,30/05/2015,Consumer,New York,New York City,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,70.368
7737,CA-2018-108287,18/12/2018,Consumer,North Carolina,Charlotte,Newell 310,Office Supplies,Art,12.672
7738,CA-2018-141103,30/07/2018,Consumer,Maryland,Baltimore,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,89.95
7739,CA-2015-154781,21/11/2015,Home Office,California,San Francisco,Tops Wirebound Message Log Books,Office Supplies,Paper,6.58
7740,CA-2015-154781,21/11/2015,Home Office,California,San Francisco,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,94.99
7741,CA-2016-147816,24/09/2016,Consumer,Arizona,Tucson,Samsung HM1900 Bluetooth Headset,Technology,Phones,35.12
7742,CA-2018-105326,20/08/2018,Consumer,California,Los Angeles,Xerox 203,Office Supplies,Paper,25.92
7743,CA-2017-133613,17/06/2017,Corporate,Connecticut,Waterbury,Ibico Presentation Index for Binding Systems,Office Supplies,Binders,7.96
7744,CA-2017-133613,17/06/2017,Corporate,Connecticut,Waterbury,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,566.97
7745,CA-2017-133613,17/06/2017,Corporate,Connecticut,Waterbury,Newell 35,Office Supplies,Art,9.84
7746,CA-2016-109113,19/12/2016,Home Office,Illinois,Chicago,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,25.488
7747,CA-2016-156153,31/05/2016,Home Office,New York,Long Beach,Bagged Rubber Bands,Office Supplies,Fasteners,7.56
7748,CA-2016-133242,18/06/2016,Consumer,Virginia,Arlington,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,60.84
7749,CA-2016-133242,18/06/2016,Consumer,Virginia,Arlington,Tennsco Double-Tier Lockers,Office Supplies,Storage,450.04
7750,CA-2016-133242,18/06/2016,Consumer,Virginia,Arlington,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,34.6
7751,CA-2016-133242,18/06/2016,Consumer,Virginia,Arlington,Cisco SPA301,Technology,Phones,467.97
7752,CA-2016-133242,18/06/2016,Consumer,Virginia,Arlington,JM Magazine Binder,Office Supplies,Binders,33.02
7753,CA-2016-158323,30/11/2016,Corporate,North Carolina,Jacksonville,Dana Swing-Arm Lamps,Furniture,Furnishings,17.088
7754,CA-2016-161795,21/12/2016,Corporate,Ohio,Columbus,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,3.008
7755,CA-2018-100902,17/11/2018,Consumer,North Carolina,Charlotte,Xerox 1938,Office Supplies,Paper,268.24
7756,CA-2018-100902,17/11/2018,Consumer,North Carolina,Charlotte,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,431.16
7757,CA-2018-112844,13/11/2018,Corporate,New York,Buffalo,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,43.6
7758,CA-2018-112844,13/11/2018,Corporate,New York,Buffalo,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,154.95
7759,CA-2017-158925,24/10/2017,Corporate,Texas,Houston,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,15.552
7760,CA-2015-155390,06/12/2015,Consumer,Tennessee,Memphis,Xerox 1909,Office Supplies,Paper,42.208
7761,CA-2018-123071,03/12/2018,Consumer,Texas,Plano,Xerox 1998,Office Supplies,Paper,10.368
7762,CA-2018-156391,26/09/2018,Home Office,Oregon,Salem,Prang Drawing Pencil Set,Office Supplies,Art,2.224
7763,CA-2016-103093,03/02/2016,Consumer,Georgia,Columbus,Staple envelope,Office Supplies,Envelopes,74.52
7764,US-2018-118941,12/08/2018,Corporate,Maryland,Columbia,Newell 312,Office Supplies,Art,17.52
7765,US-2018-118941,12/08/2018,Corporate,Maryland,Columbia,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,1779.9
7766,US-2018-118941,12/08/2018,Corporate,Maryland,Columbia,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,219.9
7767,CA-2016-169299,24/08/2016,Consumer,Oregon,Portland,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,7.152
7768,CA-2018-154088,12/11/2018,Consumer,Florida,Tallahassee,Xerox 1968,Office Supplies,Paper,26.72
7769,CA-2017-155978,01/08/2017,Corporate,California,Riverside,Apple iPhone 5,Technology,Phones,1039.728
7770,CA-2017-155978,01/08/2017,Corporate,California,Riverside,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,45.96
7771,CA-2017-108196,25/11/2017,Consumer,Ohio,Lancaster,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,456.588
7772,CA-2017-108196,25/11/2017,Consumer,Ohio,Lancaster,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,4499.985
7773,CA-2017-108196,25/11/2017,Consumer,Ohio,Lancaster,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,59.976
7774,CA-2017-152800,13/04/2017,Consumer,California,San Francisco,Poly String Tie Envelopes,Office Supplies,Envelopes,6.12
